gene_id,expression,tissue_specificity
ENSG00000109929,48.75037565799314,0.1855525808854377
ENSG00000125148,58.10839267882797,0.047351531352420206
ENSG00000145241,50.55686454069942,0.027392021821865953
ENSG00000109929,33.11339711201131,0.8197419125768246
ENSG00000141510,31.37866149334565,0.9880598593956941
ENSG00000138376,44.62861168875527,0.9276092565656644
ENSG00000068971,55.36731779637619,0.9054769565435685
ENSG00000138376,57.17771055451918,0.761590286861306
ENSG00000196611,18.51912993966687,0.17211367804775712
ENSG00000196611,52.449222613702005,0.4329253687395298
ENSG00000134568,71.32743939441801,0.03238599361495087
ENSG00000131808,6.345656210421868,0.21674815555524962
ENSG00000108813,5.713203975267467,0.3469261998381816
ENSG00000134324,45.566080200035955,0.16234938768327478
ENSG00000116679,75.54813828746903,0.31412825035179004
ENSG00000124762,26.692883517861944,0.205887448126152
ENSG00000124762,45.50580938796156,0.10416326429907974
ENSG00000124762,96.68214250282946,0.016419530765377277
ENSG00000144028,22.74287540930495,0.1758577020296519
ENSG00000138376,99.84360533945855,0.32712878815913016
ENSG00000196611,83.46950401529367,0.3616402207369569
ENSG00000133800,38.99844642973318,0.5196549419086302
ENSG00000136997,45.52181095810229,0.6743731326789951
ENSG00000134568,10.310892507298675,0.8157417447696843
ENSG00000068971,36.59462191390636,0.9508235699585313
ENSG00000073849,99.91937737569113,0.9360134048423433
ENSG00000134324,49.70433098557453,0.3229017391352029
ENSG00000145241,77.1378853648319,0.43176594542512214
ENSG00000109929,56.53467804095005,0.5183589253120999
ENSG00000138231,82.3759528604857,0.7958997593333149
ENSG00000145241,15.348399502098864,0.29528027982574034
ENSG00000108813,86.24485185849387,0.8616453003098389
ENSG00000108813,88.38498803284864,0.41193042791308876
ENSG00000133800,72.37642263028286,0.7946127278234013
ENSG00000131808,51.843041008750866,0.21063937724572745
ENSG00000012048,91.77584137046372,0.6177329777906228
ENSG00000134324,72.41971842768281,0.9036313448244321
ENSG00000134568,73.91849222700012,0.5774391900144458
ENSG00000196611,28.710185758743066,0.9592875809415708
ENSG00000073849,95.8655070931468,0.2439426699918481
ENSG00000141510,12.309945676996348,0.8176956013992319
ENSG00000134568,26.234479885150087,0.5677043757555659
ENSG00000125148,18.80646626267929,0.3808624855266205
ENSG00000128284,60.78694213413611,0.969836995845199
ENSG00000131808,44.06196432022176,0.2391315271479686
ENSG00000145241,95.47656174334554,0.8649940631436926
ENSG00000073849,54.45355904632739,0.90133602561687
ENSG00000068971,62.66558124466993,0.9500987545729686
ENSG00000196611,90.39230548863914,0.9837480835506506
ENSG00000124762,35.29140797828722,0.6177946807450175
ENSG00000108813,40.66427360471233,0.14203101228040738
ENSG00000196611,1.994865487271169,0.9912314991894133
ENSG00000133800,84.46759515904493,0.6552278208857402
ENSG00000131808,80.86031062927911,0.31909093040322567
ENSG00000012048,24.5389010380351,0.9511721442132256
ENSG00000128284,51.701073531637256,0.6163578815758954
ENSG00000068971,17.249990399808347,0.18521607827605302
ENSG00000145241,29.15150013700306,0.5291203838373453
ENSG00000073849,7.2882490515091884,0.011514560628519965
ENSG00000141510,94.11417616493574,0.1000404764840126
ENSG00000124762,42.13359007746701,0.5854167160134949
ENSG00000141510,58.00371098390873,0.18409830011134276
ENSG00000073849,10.543257189573296,0.35112934140015106
ENSG00000141510,18.30045914988142,0.09180106733787052
ENSG00000068971,58.395352480326025,0.9624541332764335
ENSG00000109929,55.18212088949308,0.9425312555543469
ENSG00000145241,37.292104742209716,0.8610287032834579
ENSG00000108813,42.39117565812802,0.5013388665208421
ENSG00000138231,49.83348397232419,0.8347956818106311
ENSG00000138231,63.40276206147647,0.341581941003122
ENSG00000138376,12.271291012909458,0.5440336422808724
ENSG00000109929,30.894714119316003,0.6919397634442701
ENSG00000133800,16.14483413258796,0.07178464445348043
ENSG00000131808,53.39574103171587,0.471650003515243
ENSG00000068971,60.978877748877224,0.7074923271015654
ENSG00000134324,58.15900657833828,0.80637808341802
ENSG00000134324,3.409222699888026,0.1926592722675715
ENSG00000128284,56.303626015596585,0.4733944691450602
ENSG00000116679,65.8196828608155,0.34632564813952815
ENSG00000134568,85.50340792853703,0.23602805775032376
ENSG00000145241,60.62892759709088,0.2925072213179435
ENSG00000145241,8.614654392457732,0.647661941629102
ENSG00000136997,31.881376884561362,0.406816602155062
ENSG00000109929,60.41663960420721,0.09536938156548957
ENSG00000131808,39.941864359860666,0.8529956476464954
ENSG00000138231,81.54097149537584,0.6394751008461498
ENSG00000128284,29.235962106991543,0.1438152168183494
ENSG00000136997,91.18774314660082,0.1017820411014635
ENSG00000073849,60.39279874658442,0.26492499151535454
ENSG00000144028,1.8616124287029634,0.4280292732963299
ENSG00000144028,36.20872080304909,0.5893230981216859
ENSG00000145241,68.86131690607995,0.8191947869600058
ENSG00000128284,45.37825131308808,0.3937161026334315
ENSG00000133800,10.748065943096952,0.3362240022772547
ENSG00000012048,46.540432108232906,0.9724900426530566
ENSG00000133800,37.51759920451614,0.45685794973713567
ENSG00000073849,91.04723398163019,0.21812653579429753
ENSG00000012048,37.305574963248176,0.15859660211192816
ENSG00000108813,28.89449532953492,0.14507477330070717
ENSG00000131808,71.5473901820992,0.7290968300943996
ENSG00000108813,16.09216352656321,0.6923378099059148
ENSG00000138376,76.20857094877658,0.7530437015407966
ENSG00000145241,47.893244933162826,0.12930476270818136
ENSG00000128284,2.9956545182862393,0.8625680623670507
ENSG00000128284,67.87376761955517,0.051199408873775165
ENSG00000138231,95.15938217534443,0.549727772773142
ENSG00000145241,60.40315082202531,0.8928240987623737
ENSG00000141510,19.65039736426355,0.6754077801447509
ENSG00000138376,79.04176674987465,0.21646411604297844
ENSG00000128284,25.70821237968316,0.7171927837922348
ENSG00000131808,89.16723183661294,0.09377437604847305
ENSG00000124762,23.79834858818616,0.6612429128385063
ENSG00000145241,57.21094814913378,0.025542069399057343
ENSG00000116679,3.0054262425364575,0.8163899705725852
ENSG00000124762,13.693109057066499,0.15132275467298195
ENSG00000124762,94.71031266414943,0.9177085246698975
ENSG00000109929,2.0141197406704836,0.39285200647093577
ENSG00000141510,59.136273861378164,0.14575429081446978
ENSG00000134324,12.608832563726269,0.05375430575498874
ENSG00000108813,32.385864598486094,0.07712827289617441
ENSG00000109929,17.995617136818296,0.8312736812443318
ENSG00000108813,58.90567051008711,0.2507177038369772
ENSG00000138231,91.9688396274014,0.5089721715448582
ENSG00000138376,99.45048793017422,0.21375799680435814
ENSG00000116679,66.67671899364719,0.8448794957723369
ENSG00000144028,63.6679477751118,0.5762783272941312
ENSG00000196611,34.84077718436526,0.9445925280716441
ENSG00000133800,56.795103099783994,0.15455154383415648
ENSG00000125148,23.088393276190466,0.1836406823801381
ENSG00000133800,91.2447300198829,0.6246632506084904
ENSG00000109929,9.3272835722225,0.4166092060731936
ENSG00000116679,40.23168693288339,0.29491435229799534
ENSG00000141510,63.59852543339694,0.13911394481813832
ENSG00000128284,37.32724343778392,0.2864542518931107
ENSG00000125148,52.117303025299954,0.9007385795321513
ENSG00000108813,4.594174299994524,0.6686645713356424
ENSG00000128284,42.210968135225336,0.7825213973231572
ENSG00000012048,28.900977437825347,0.7679709201821711
ENSG00000131808,42.90417165213325,0.6687023368999978
ENSG00000133800,3.3281004586473095,0.7745744718708015
ENSG00000125148,20.39659047969523,0.40705501575785585
ENSG00000124762,54.9940932523986,0.4837680286204322
ENSG00000109929,75.77521628245209,0.43468037655025393
ENSG00000131808,36.01213779236012,0.9570199949053044
ENSG00000116679,62.474157778625624,0.8859180103160907
ENSG00000136997,45.06589830559295,0.6884953562633126
ENSG00000141510,28.983065484570535,0.4347357178768655
ENSG00000068971,72.41129563174114,0.37343595315104916
ENSG00000138231,50.602045197965154,0.9976591807409798
ENSG00000109929,69.84263452005742,0.10708898948151113
ENSG00000134324,61.25969313733086,0.6995161856571187
ENSG00000125148,94.06842629762157,0.3142326907224203
ENSG00000068971,86.37845091506043,0.3761245938240776
ENSG00000141510,35.20535054231744,0.7926303577086122
ENSG00000133800,0.6062207917935214,0.3673361858567721
ENSG00000125148,56.77851376390809,0.9840688502233051
ENSG00000128284,4.201560294250051,0.5514064284782515
ENSG00000073849,66.74714832350969,0.36378364707765154
ENSG00000133800,29.309583630382583,0.10964273817854508
ENSG00000109929,69.55286995720631,0.6077153496530887
ENSG00000116679,71.52746489795874,0.3293143556733845
ENSG00000108813,81.9874517429224,0.18315143241266219
ENSG00000124762,57.73433136309465,0.9072222022119812
ENSG00000124762,91.94413129143581,0.6828212015216615
ENSG00000141510,23.875898490149638,0.36517440872146134
ENSG00000012048,69.17175141957027,0.7628489012445161
ENSG00000141510,88.01366859140892,0.5827230793687714
ENSG00000138376,94.36754830571897,0.5243997087715226
ENSG00000144028,12.337668041121175,0.7218286335459091
ENSG00000125148,94.73385751159887,0.42256808887213926
ENSG00000125148,18.311166953399393,0.9970139069473166
ENSG00000141510,6.119454812382896,0.028169409447942773
ENSG00000131808,76.32615944008553,0.6035148438056271
ENSG00000141510,97.48700595675467,0.28712779665067634
ENSG00000116679,37.922565446964555,0.8764605269174979
ENSG00000196611,8.235618749340235,0.884069067606148
ENSG00000131808,3.5071201321158596,0.6311173264201813
ENSG00000109929,13.012864319691408,0.6125978672390205
ENSG00000012048,65.53499389916455,0.4089313620751146
ENSG00000073849,80.07830375850529,0.6070120308292292
ENSG00000196611,21.800021504533007,0.1769572721578332
ENSG00000138376,85.15014885965367,0.009475564086061206
ENSG00000144028,3.458168193252298,0.24009268515631166
ENSG00000145241,61.58752329195766,0.23381510730071853
ENSG00000141510,73.56318140507544,0.06384869493643397
ENSG00000196611,17.883189505961028,0.04945940379271985
ENSG00000134568,84.31462811797843,0.6819983130730736
ENSG00000109929,40.957347338700735,0.4431225983370377
ENSG00000124762,44.03079889769687,0.039805221109779465
ENSG00000136997,33.53250668323522,0.46112606134620615
ENSG00000138376,83.54004437356234,0.6008873033109631
ENSG00000144028,81.64236065900386,0.8906323687311168
ENSG00000138231,4.490707845415121,0.06787139951319743
ENSG00000145241,62.481805593244886,0.4121177637260264
ENSG00000138376,40.3657454056499,0.7197542708701902
ENSG00000012048,16.815669440342372,0.3754139043527053
ENSG00000141510,94.71078696667564,0.7770335722964747
ENSG00000145241,7.548301543202218,0.05094259594908801
ENSG00000196611,73.60740547879054,0.2575256886407544
ENSG00000109929,4.4174565356629,0.11327278946005148
ENSG00000128284,90.28193917392377,0.27243723148380794
ENSG00000138376,51.143888862528996,0.17293285660241553
ENSG00000133800,23.96117653994535,0.35437660926897474
ENSG00000131808,18.088103032875203,0.15537142921563218
ENSG00000138231,60.32225850318711,0.9487996475293731
ENSG00000116679,87.80147163566019,0.4379218739979026
ENSG00000128284,3.7275932194684613,0.3020275762226323
ENSG00000012048,62.165678126422584,0.16179752866982922
ENSG00000073849,15.081440753653098,0.7635241544935305
ENSG00000125148,71.93390762923563,0.46258192745566107
ENSG00000145241,57.836276939654795,0.7242668123451313
ENSG00000144028,85.36695383193234,0.5352555014016332
ENSG00000116679,98.41044037594793,0.8626500439378353
ENSG00000133800,95.70492108611973,0.04923256364564366
ENSG00000128284,92.83259849651138,0.29840647012496535
ENSG00000138376,70.58030819667478,0.2308761298320885
ENSG00000124762,18.77416537238418,0.7509226744109491
ENSG00000116679,96.29325784400338,0.41352090496674576
ENSG00000124762,57.99376479949905,0.6434415600245422
ENSG00000073849,13.376687432478906,0.020107611682552817
ENSG00000068971,61.450391514212434,0.950266827600062
ENSG00000131808,53.19402222215339,0.5453889543131649
ENSG00000128284,9.49764315519629,0.21618630076344225
ENSG00000134324,95.30941502390814,0.9736273592860863
ENSG00000141510,53.161991331742065,0.033858206521897416
ENSG00000138231,74.18074200322708,0.3483956119280961
ENSG00000068971,34.362198196275365,0.4966922446152421
ENSG00000138376,82.22470195630848,0.24274254587576916
ENSG00000073849,90.5951995305745,0.48830155330786185
ENSG00000012048,23.84794572979967,0.7040774837456047
ENSG00000012048,67.88821063190595,0.6764247011358235
ENSG00000141510,5.336615585770444,0.23728170847292773
ENSG00000073849,6.3818743212288425,0.006503918835680356
ENSG00000116679,55.99102227117482,0.8114316388603994
ENSG00000108813,16.043813046317023,0.6089543794368525
ENSG00000134324,8.448703255612733,0.789637433666666
ENSG00000141510,28.38800451181166,0.6286999395824991
ENSG00000125148,90.69211841737047,0.5754414441570215
ENSG00000138231,66.29309821424172,0.3784179641892791
ENSG00000141510,33.68375567269827,0.13126691322241657
ENSG00000141510,55.16500191851974,0.9334626537191778
ENSG00000124762,10.716860049522115,0.9718004650203839
ENSG00000196611,9.536832399539442,0.12977768864008543
ENSG00000124762,65.95305902981379,0.6654340260055024
ENSG00000136997,12.150251834191916,0.8509825543132405
ENSG00000124762,62.92740541580103,0.03613576105368399
ENSG00000068971,41.24515173222824,0.2011846929151031
ENSG00000136997,6.023443366317094,0.13698742101213568
ENSG00000134324,75.50809840947454,0.7194379560432353
ENSG00000136997,55.77013939386223,0.35926301047385334
ENSG00000134568,51.45076519823899,0.5274024429681196
ENSG00000144028,75.13576326298642,0.1177317734086829
ENSG00000109929,82.17621053349103,0.44353522709161897
ENSG00000109929,2.0361461376740775,0.30091419455292734
ENSG00000073849,23.08270739980425,0.8586012736440782
ENSG00000134568,22.228379227983087,0.049132426801994256
ENSG00000128284,36.83216531855371,0.40793198555264143
ENSG00000141510,67.71206849924049,0.28890048157365744
ENSG00000073849,14.189328301081206,0.5199622620603895
ENSG00000131808,29.373951024867583,0.9093756295286355
ENSG00000124762,82.83947766715907,0.19296842101916878
ENSG00000134324,91.66762479075751,0.641221396591024
ENSG00000138231,12.735688895753627,0.07381847660444263
ENSG00000144028,44.22185652509894,0.8735471531363044
ENSG00000068971,84.07998298561307,0.13207496312591216
ENSG00000141510,98.33039950324418,0.5993339621887506
ENSG00000125148,84.14999994062725,0.32186845547993137
ENSG00000136997,10.749008813623606,0.3610078381514653
ENSG00000141510,96.92354212052548,0.6546399368092232
ENSG00000138231,31.54630401652796,0.30127215501683224
ENSG00000124762,62.82884700716118,0.3618968335281908
ENSG00000138231,20.252567762162542,0.6223869865501531
ENSG00000108813,72.3808278342692,0.8959388982543679
ENSG00000138376,59.281954674741414,0.41230219731437256
ENSG00000131808,23.19690022461074,0.21306665811064762
ENSG00000138376,47.563639730008276,0.28333401070310604
ENSG00000196611,60.35134832731552,0.6010793672169059
ENSG00000145241,19.907401768208587,0.8799585116049323
ENSG00000141510,54.12186465645254,0.05201929412694839
ENSG00000134568,27.067167409368242,0.09298602580020687
ENSG00000134324,19.002903540634154,0.3864862969640086
ENSG00000068971,30.039874359534146,0.7363117042087431
ENSG00000138231,50.89826111739075,0.10231670102841306
ENSG00000116679,86.11442642052177,0.8038737254337596
ENSG00000128284,18.871491596234925,0.4687296869348381
ENSG00000138376,26.574092770425274,0.4809366512537899
ENSG00000141510,52.09251677154681,0.07050658909474394
ENSG00000144028,61.31476798291378,0.26234920735837786
ENSG00000144028,22.327127490385735,0.4591977846965206
ENSG00000134324,54.22201980154592,0.3169930013442581
ENSG00000131808,81.45223191901547,0.6453295149109513
ENSG00000138231,78.09404391527985,0.20171420990147038
ENSG00000134568,50.91858996333224,0.6846361125643563
ENSG00000068971,24.627933436675985,0.4775162535800477
ENSG00000131808,88.88999722803315,0.26669517853907065
ENSG00000068971,67.09524920533822,0.9481171562648131
ENSG00000131808,42.347326077771065,0.5108523009897981
ENSG00000138376,2.4781378519704744,0.8755955737715906
ENSG00000145241,69.94926321120252,0.11397696124388046
ENSG00000138376,50.042034202311356,0.07083589457130812
ENSG00000138231,99.66674640790993,0.30653829015619305
ENSG00000134568,9.791313644465438,0.28748291671663595
ENSG00000138376,35.78199154684134,0.8688874625466316
ENSG00000134568,53.973852349635834,0.40516431185419877
ENSG00000145241,22.449949227089615,0.10975701245848701
ENSG00000134324,72.09768112730764,0.5188145387402427
ENSG00000125148,68.61962512602406,0.8162559664009104
ENSG00000012048,37.8426620383404,0.16721439337385968
ENSG00000116679,77.3939662943796,0.27523335111747627
ENSG00000131808,24.294800569225806,0.5337193481289665
ENSG00000109929,45.10356263936737,0.5679808377470077
ENSG00000068971,95.25962243999442,0.35743867754307523
ENSG00000131808,6.296530890466656,0.6368525294097123
ENSG00000138231,81.13423690311109,0.6422974842914567
ENSG00000128284,32.23910785126796,0.8733421324511251
ENSG00000145241,14.026790181590298,0.677862925219168
ENSG00000134568,26.55364631174183,0.7923727339715539
ENSG00000145241,77.29907376767316,0.9637232888036695
ENSG00000116679,96.65619247228493,0.33994954979740644
ENSG00000116679,3.933676677046294,0.7482521274414226
ENSG00000124762,40.0252721465964,0.5710555332301304
ENSG00000124762,45.46619941480785,0.34081258200439013
ENSG00000068971,25.106693581913742,0.7027146907992367
ENSG00000136997,46.04527597794037,0.08915602834884817
ENSG00000141510,49.75285792523808,0.12921237903477167
ENSG00000145241,6.962418410180216,0.6204445054025418
ENSG00000134568,31.07507662435922,0.5764237714102461
ENSG00000141510,98.26493493253132,0.1412095242530892
ENSG00000138231,14.012750620342551,0.5217714690676261
ENSG00000138376,30.611355790061356,0.06968571493227638
ENSG00000073849,46.47009547067432,0.38587946536606
ENSG00000141510,5.269436355249624,0.3810506869312885
ENSG00000141510,71.93291378958982,0.012228162739247761
ENSG00000073849,52.802705107590484,0.6073274168380244
ENSG00000133800,95.99324932279019,0.19458482443416392
ENSG00000124762,18.663178035959938,0.9514315943335551
ENSG00000141510,64.42864174103532,0.7396146331348276
ENSG00000125148,17.199552343682456,0.8285659607207737
ENSG00000138231,51.593070752045634,0.6042439641430649
ENSG00000124762,97.14048880428469,0.8341936660593008
ENSG00000125148,14.243307034876572,0.839734460138103
ENSG00000125148,82.36042943929768,0.8040099852267207
ENSG00000138376,1.1527942994037477,0.8980983407053833
ENSG00000196611,76.85744089804992,0.4632271579370434
ENSG00000138376,74.19556110862636,0.6590155643138148
ENSG00000134568,75.97346042324477,0.8275028762586132
ENSG00000073849,16.12918086331241,0.8259714434118475
ENSG00000138376,26.257151492338014,0.08495421964382943
ENSG00000124762,47.04418275068251,0.19214741904250887
ENSG00000109929,18.518632867960427,0.1200454554683581
ENSG00000125148,34.627860482111736,0.897038869296001
ENSG00000134568,97.94299436558912,0.11413490746857069
ENSG00000116679,65.94757790242043,0.7115627107714232
ENSG00000133800,64.31940065663436,0.573661965096146
ENSG00000196611,75.37632752062372,0.18718517787334
ENSG00000128284,20.324166333668735,0.2227599755793831
ENSG00000134324,99.00562498411645,0.950985609695715
ENSG00000073849,80.45949262795956,0.9546989773158592
ENSG00000131808,43.0230915041982,0.7594889277860444
ENSG00000144028,92.67488330492776,0.5324993997023366
ENSG00000109929,94.24330449387163,0.7289680402141046
ENSG00000138231,8.800559588947177,0.8716827652357766
ENSG00000141510,5.951011976555631,0.5159556724317367
ENSG00000141510,38.65594066289145,0.40380370580693714
ENSG00000138376,96.94951981631189,0.9416118193489769
ENSG00000109929,56.51897941696089,0.9432248711111997
ENSG00000196611,43.30844770394946,0.36534435244021857
ENSG00000196611,59.25018589223853,0.4543364211220934
ENSG00000196611,61.42768823972117,0.29378592655760805
ENSG00000133800,99.32886794543731,0.3147942188688475
ENSG00000136997,40.12746040964811,0.4444715749570546
ENSG00000109929,96.58211730838954,0.5400360376637829
ENSG00000012048,52.41932372867015,0.09614653048649524
